650	730	2.223	0	-4.445	1.5	3
651	731	2.22	0.555	-1.665	1.56	3
652	731	9.444	0	1.667	1.56	3
653	730	-2.222	0	-0.555	1.39	3
654	735	-2.218	0	-1.109	1.5	3
655	735	-7.78	0.556	2.223	1.44	3
656	736	9.444	0	-6.666	1.78	3
657	738	5.822	0	15.136	1	3
658	740	-2.779	0	-2.779	3	3
659	729	2.78	0	0	1	3
660	740	-6.109	0	2.777	3	3
661	736	3.889	0	3.889	1.44	3
662	741	-2.222	0.556	-5	1.28	3
663	743	3.089	0.618	-5.56	1.11	3
664	744	-3.888	1.111	-3.888	1.61	3
665	745	-6.11	0	-1.111	1.39	3
666	746	3.885	-1.11	-1.665	2.5	3
667	746	0	-0.556	6.115	2.56	3
668	802	-2.777	1.111	1.111	2.61	3
669	747	-2.78	0	-2.224	1.11	3
670	742	-2.257	-0.564	-6.771	0.89	3
671	799	2.776	0	-1.11	1.5	3
672	757	-9.445	0	6.112	1	3
673	757	9.446	0	14.446	1	3
674	758	9.855	0	-8.447	1.33	3
675	758	12.217	0	-0.555	1.33	3
676	759	-6.668	0	-6.668	1.22	3
677	759	4.999	0	-0.555	1.28	3
678	760	6.665	0	-4.443	1.11	3
679	760	4.445	0	-12.779	1.11	3
680	765	-1.109	0	-2.218	1.61	3
681	765	7.775	0.555	-3.887	1.61	3
682	766	10.554	0	7.777	1.22	3
683	766	9.442	0.555	-4.443	1.06	3
684	747	0.556	0	-3.334	1	3
685	767	9.447	0.556	-10.003	1.67	3
686	767	20.56	0	-2.223	1.44	3
687	769	5	0	-2.778	1.83	3
688	769	12.779	-0.556	9.445	1.78	3
689	770	11.109	2.222	11.664	1.11	3
690	771	5.552	-2.221	5.552	3	3
691	753	4.448	0	1.668	1	3
692	803	7.225	1.112	10.004	4.56	2
693	772	0	0	-2.78	1.39	3
694	775	-2.775	0.555	-3.33	1.33	3
695	778	-6.668	0	-1.111	0.94	3
696	779	1.667	0	-2.778	1.44	3
697	780	4.149	0.593	-13.632	1.11	3
698	781	-3.336	0	1.668	1	3
699	783	1.111	0	6.11	1	3
700	785	8.893	0	0.556	1.44	3
701	786	12.244	0.557	4.452	1.67	3
702	786	10	0	-3.889	1.44	3
703	788	-3.885	-1.11	-1.665	1.44	3
704	790	21.229	-0.559	8.38	1.33	3
705	790	-4.134	0.591	30.707	1.33	3
706	791	8.642	0.617	1.852	1.33	3
707	792	-16.151	0	-5.768	1.11	3
708	794	3.335	0	8.338	1.22	3
709	796	-0.556	0	6.667	1.44	3
710	797	-1.109	0	-2.218	2.39	3
711	795	4.998	0	6.664	1	3
712	797	-6.667	0	-0.556	2.28	3
713	795	0.555	0	-2.222	1	3
714	798	-13.376	0	10.032	1.33	3
715	801	-5.559	0.556	-2.78	4.61	2
716	778	1.666	0	-3.888	0.94	3
717	801	0	1.669	1.669	5.61	2
718	800	2.22	0.555	3.33	1.5	3
719	802	2.222	-0.556	8.89	3.83	2
720	803	-5.554	0	8.887	4.44	2
721	811	-0.556	0	-7.229	0.89	3
722	811	-5	0	-1.667	0.89	3
723	849	2.222	0	-4.999	1.33	3
724	849	-3.334	0	-2.778	1.33	3
725	878	-11.672	0	1.667	1.33	3
726	884	-1.112	0.556	-3.336	1.11	3
727	884	-3.891	0.556	0	1.11	3
728	887	-3.336	0	1.668	1.17	3
729	863	26.429	2.349	0.587	1.11	3
730	807	-2.22	0.555	-1.665	1.56	3
731	806	12.236	0.556	-8.899	1.89	3
732	809	-2.78	0	0	1.11	3
733	810	-23.421	0.601	3.003	1.44	3
734	810	-21.798	0.703	11.954	1.44	3
735	812	-25.146	0	-1.796	1.56	3
736	806	6.668	3.89	-0.556	1.83	3
737	815	3.885	-1.11	0	1	3
738	817	-4.078	0	13.98	1	3
739	818	2.306	1.153	21.335	1.44	3
740	819	-3.33	0	-1.11	2.44	3
741	820	1.11	0	-3.33	1.44	3
742	854	-2.778	0	-5	1	3
743	821	3.33	0	0	1.22	3
744	822	-4.998	-0.555	-4.443	1.89	3
745	823	-5.552	0.555	0	1.33	3
746	824	3.336	0.556	3.336	2.56	3
747	825	-12.284	-1.117	-8.376	1.11	3
748	827	1.11	0	1.11	1	3
749	827	6.11	-0.555	0.555	1	3
750	826	-3.334	0	-5.001	1.11	3
751	826	3.333	0	-7.776	1.11	3
752	830	3.331	-1.666	-1.666	1.17	3
753	832	2.776	0	-1.11	1.06	3
754	837	4.997	0	3.886	1.11	3
755	837	5.949	0	16.064	1.11	3
756	838	-8.889	0	19.445	1.22	3
757	838	5.554	0	12.775	1.22	3
758	840	4.445	0	-2.223	1.39	3
759	842	0	0	-10.56	1.67	3
760	843	17.495	0	-9.997	1.22	3
761	847	-8.329	0	-2.776	1.11	3
762	847	-7.775	0	-6.664	1.11	3
763	848	1.111	0	-4.998	1.22	3
764	848	-2.223	0	-3.89	1.22	3
765	851	3.89	0	-2.778	2.06	3
766	851	8.338	-0.556	1.112	1.72	3
767	853	15.555	-0.556	7.778	1.56	3
768	852	-5.745	0	-6.319	1.44	3
769	855	8.886	0.555	4.998	2	3
770	855	3.889	-1.111	19.444	1.56	3
771	892	10.557	1.111	-0.556	4.22	2
772	829	1.668	0	-3.336	1.33	3
773	861	-1.109	0	1.664	1.28	3
774	861	6.112	-0.556	1.667	1.11	3
775	860	-2.778	0	-5	1.67	3
776	854	4.445	0.556	0	1.11	3
777	865	-2.78	0	-2.224	1	3
778	866	-2.777	0.555	-3.888	1	3
779	868	0	0.556	-6.115	1.61	3
780	868	3.89	0.556	-5.001	1.44	3
781	871	-8.891	0	-1.111	1.39	3
782	869	-1.113	0.556	-2.226	1.06	3
783	872	-8.349	0.557	8.349	1.11	3
784	869	-3.89	0	0	1.06	3
785	876	15.478	0	-9.745	1.67	3
786	877	4.448	0	-1.668	1.67	3
787	858	-17.535	0	-8.485	1.11	3
788	879	-5	0.556	-1.667	1.17	3
789	858	-1.11	0	-3.33	1.28	3
790	877	3.888	0	5.554	1.5	3
791	880	4.443	0	6.665	1.5	3
792	880	-3.886	0	4.997	1.39	3
793	881	-8.887	0	7.22	1.33	3
794	881	1.666	0	6.107	1.33	3
795	867	3.336	0	-1.668	1	3
796	885	1.667	0	10.559	1.83	3
797	886	-2.218	0	-1.109	3	3
798	886	-4.998	0.555	4.998	2.33	3
799	893	3.335	1.668	-0.556	1.67	3
800	883	7.782	0	7.226	1.33	3
801	889	-2.78	-0.556	5.559	4.44	2
802	890	0.555	-0.555	3.329	3.56	2
803	892	-0.556	0	6.667	5.28	2
804	891	7.22	0	1.666	1.11	3
805	891	6.665	-0.555	-4.999	1.11	3
806	957	5.555	-2.777	-1.666	1.94	3
807	967	-3.888	0.555	-2.777	1.67	3
808	906	12.372	0	-5.302	0.89	3
809	967	-6.668	0	1.111	1.44	3
810	934	1.11	1.664	2.774	1.83	3
811	930	0	0	-1.67	1.06	3
812	934	-5.56	1.668	1.112	1.89	3
813	927	-1.11	0	1.11	1	3
814	927	-8.623	0	1.99	1	3
815	953	2.226	1.113	0.556	1.17	3
816	939	-10.621	0	-1.118	0.89	3
817	953	-3.887	0.555	3.332	1.17	3
818	962	0.555	-0.555	3.329	2.06	3
819	962	-3.885	0	-1.11	2.28	3
820	945	3.887	0	-3.332	1.67	3
821	894	2.78	1.112	3.892	1.33	3
822	896	-3.889	0	-3.889	2.22	3
823	896	-2.78	0	2.224	1.94	3
824	905	3.329	0.555	0.555	3.61	2
825	945	-5.556	1.111	-2.778	1.44	3
826	895	-4.715	0	-7.072	1.22	3
827	897	3.33	0.555	2.22	1.11	3
828	900	-1.664	0	-1.109	1.28	3
829	965	2.221	0.555	-2.221	1.83	3
830	902	3.337	0	-2.224	1.28	3
831	903	-1.668	0	-2.224	1.11	3
832	903	4.445	0.556	-1.667	1.11	3
833	907	1.11	0.555	4.44	1.39	3
834	910	4.694	0	14.081	1	3
835	911	-1.112	1.668	5.56	1.33	3
836	912	3.33	0	0	1.06	3
837	912	7.264	0	17.881	1.11	3
838	913	1.667	0	5	1.28	3
839	917	18.88	0	-4.005	1.44	3
840	918	10.552	0	-1.111	1.44	3
841	920	10.005	0	0.556	1.94	3
842	921	4.446	0	-11.114	2	3
843	921	7.219	0	4.998	1.61	3
844	923	-5.555	0.555	0.555	1.11	3
845	923	-2.781	0.556	-1.668	1.11	3
846	924	-7.225	0	-1.112	1.44	3
847	924	-4.997	0	-5.552	1.44	3
848	925	-1.145	0	-13.17	1.22	3
849	926	-3.364	0	-10.652	1.56	3
850	925	7.223	0	-12.78	1.11	3
851	928	6.669	0	-2.223	2.22	3
852	929	-1.667	0	-2.778	1.5	3
853	928	16.111	-0.556	12.777	1.83	3
854	971	0	-1.109	-1.664	1.22	3
855	932	3.888	0.555	7.221	1.83	3
856	898	2.778	0	-5	1.11	3
857	933	6.325	0.632	7.59	1.33	3
858	898	-2.225	0	-5.562	1.11	3
859	972	5.002	1.111	6.669	1.17	3
860	936	-1.112	0	-5.56	1.72	3
861	937	1.666	-0.555	1.666	1.33	3
862	954	2.218	0	-1.109	0.89	3
863	972	3.886	0.555	-2.221	1.17	3
864	938	2.223	0	-3.89	1.33	3
865	938	-5.56	0	0	1.17	3
866	940	-2.222	0.556	-5.556	1.11	3
867	936	6.665	0.555	-1.111	1.33	3
868	942	0	0	-1.67	1.78	3
869	929	-4.999	0	-0.555	1.33	3
870	943	-11.896	-0.595	-12.491	1.11	3
871	944	-6.665	0	1.666	1.72	3
872	944	-1.11	0	3.885	1.5	3
873	947	-17.615	1.761	-1.761	1.44	3
874	948	-6.108	0.555	-3.332	1.22	3
875	948	-12.782	0	-1.111	1	3
876	949	2.777	0	-4.444	1.83	3
877	951	2.777	-1.111	1.111	1.67	3
878	950	-3.336	0	-1.668	1.39	3
879	943	-5	0	0	1.11	3
880	955	3.934	-0.562	20.794	1.67	3
881	958	-3.364	0	21.306	1.56	3
882	960	-2.224	0	-2.78	1.39	3
883	957	1.668	0.556	5.559	1.67	3
884	960	-4.999	-0.555	0	1.39	3
885	961	0	2.328	11.058	2.11	3
886	966	-7.779	0	-2.222	4.72	2
887	933	-3.33	0	-1.11	1.33	3
888	954	0	-0.557	1.67	0.89	3
889	966	0	-0.556	8.893	4.72	2
890	905	-0.556	0.556	13.888	4.33	2
891	963	6.669	0	2.223	1.22	3
892	968	7.222	0	10.556	4.44	2
893	965	4.442	0.555	3.331	2	3
894	995	0	0.555	2.775	1.5	3
895	1007	-2.778	0	-3.89	1.56	3
896	975	-6.668	0	1.111	4.17	2
897	995	3.336	1.112	0.556	1.39	3
898	1003	-3.336	0	-4.448	1.11	3
899	1029	13.991	0	-7.276	1.33	3
900	1029	-2.22	-0.555	-3.33	1.33	3
901	1019	-0.575	1.15	18.405	1.11	3
902	1007	1.668	0	-3.336	1.56	3
903	973	2.224	0	-3.337	1.28	3
904	1034	0.555	0.555	-1.664	1	3
905	975	0	0	2.22	5.44	2
906	1034	5.552	0	2.221	0.94	3
907	981	5.4	3	19.2	1.67	3
908	982	5.284	-1.761	9.393	1.11	3
909	984	4.446	1.111	6.113	1	3
910	984	7.7	2.2	15.4	1	3
911	986	-4.998	-0.555	4.998	1.56	3
912	987	7.22	0	3.888	1.11	3
913	987	0	0	8.33	1.11	3
914	989	0.556	0	-3.334	0.89	3
915	989	-9.137	-0.571	-2.855	0.89	3
916	990	4.999	0	4.999	1.78	3
917	991	7.779	0	4.445	1.61	3
918	991	11.111	0	-3.333	1.61	3
919	992	-1.11	0	-3.885	1.56	3
920	993	8.337	0	3.891	2.11	3
921	993	8.89	0	-5.001	2.06	3
922	994	9.18	0	0	1	3
923	996	-6.669	0	-2.223	1.22	3
924	997	-12.096	0	3.456	1.44	3
925	997	0.559	0	-0.559	1.33	3
926	998	-2.776	0	-1.11	1.67	3
927	985	-14.662	0	4.511	1	3
928	999	9.444	0	-1.667	2.61	3
929	1000	-5.56	0	-1.112	1.5	3
930	1023	-3.33	0.555	-2.775	1.22	3
931	1019	5.603	1.121	15.127	1.11	3
932	999	6.665	-0.555	4.999	2.33	3
933	1002	-11.84	0	-3.947	1.33	3
934	1005	-1.666	0	3.888	1.89	3
935	1001	-3.887	1.666	6.109	1.22	3
936	1006	0.555	0	-2.222	1.56	3
937	973	2.224	0	3.337	1.39	3
938	1008	-7.83	1.119	-6.152	1.33	3
939	1023	-4.445	1.667	2.778	1.06	3
940	1008	1.667	0	-2.778	1.28	3
941	1013	-2.22	0	0	1	3
942	1016	-4.446	0.556	-6.114	2.33	3
943	1009	-4.445	0.556	-1.667	1.11	3
944	1016	-1.668	0.556	1.112	2.39	3
945	1011	-1.11	0	-3.885	1.61	3
946	1018	-16.163	0.703	-9.136	1.44	3
947	1020	-5.003	-0.556	2.779	1.72	3
948	1022	-2.22	0	0	1.33	3
949	1024	1.11	0	-3.885	2.39	3
950	1018	-7.379	0	-2.27	1.44	3
951	1024	4.998	1.111	0.555	2.22	3
952	1025	3.33	0	0	1.33	3
953	1026	-6.764	-0.564	16.347	1.33	3
954	1021	8.374	0	1.675	0.89	3
955	1027	3.886	0.555	6.107	1.94	3
956	1010	-6.665	0	4.443	1.44	3
957	1004	3.334	0	0.556	1.61	3
958	1027	-0.556	0	3.334	1.89	3
959	1010	-9.444	0	0.556	1.33	3
960	1028	-7.465	0	-2.297	1.67	3
961	1030	-1.668	-0.556	5.559	2.39	3
962	1031	-5	0	0	2.44	3
963	1035	3.891	0	0.556	1.33	3
964	1014	-5.839	0	2.595	0.89	3
965	1036	8.886	0	-3.332	2.06	3
966	974	-3.887	0	3.332	4.89	2
967	1032	-7.22	0	0	1.61	3
968	1039	6.666	0.556	6.111	3.44	2
969	1038	-3.332	0	-7.218	1.33	3
970	1038	1.109	0	-1.664	1.33	3
971	1035	-0.556	0.556	-3.891	1.39	3
972	1040	3.33	-2.775	-2.22	1.11	3
973	1069	11.242	0.562	0.562	1.44	3
974	1088	-7.222	3.333	6.111	4.17	2
975	1090	1.113	1.113	3.338	5.78	2
976	1047	9.402	0	10.655	1.11	3
977	1048	18.018	0.667	0	1	3
978	1048	3.915	1.119	10.068	1	3
979	1049	1.667	1.667	8.893	1.22	3
980	1050	5.556	0	6.112	1.72	3
981	1051	10.642	-2.504	18.78	1.67	3
982	1051	1.666	1.111	6.11	1.39	3
983	1053	6.115	0.556	-1.112	1.28	3
984	1053	7.777	-0.556	9.999	1.28	3
985	1065	-4.998	0	1.111	1.33	3
986	1054	-4.999	-0.555	0	1.89	3
987	1054	2.223	0	6.669	1.67	3
988	1045	-6.109	0	-2.221	1	3
989	1045	-0.555	0	-5.552	1	3
990	1056	3.891	0	7.782	2.06	3
991	1056	6.668	0	1.111	2.06	3
992	1055	-0.555	0	-2.775	2.11	3
993	1060	5.555	0	-1.667	2.22	3
994	1091	4.445	0	0.556	1.11	3
995	1052	3.337	0	2.224	1.56	3
996	1055	-3.33	0	0	1.89	3
997	1060	-2.776	0	-8.329	1.89	3
998	1062	-3.89	0	0	1.78	3
999	1097	7.779	0	2.222	3.78	2
1000	1064	-3.885	0	-1.11	1.44	3
1001	1083	-3.33	0	3.33	1.61	3
1002	1065	-3.33	0	-3.33	1.5	3
1003	1092	-1.11	0	-3.33	1.28	3
1004	1059	6.11	0	1.111	1.28	3
1005	1085	-1.109	0	2.218	1.72	3
1006	1068	2.222	-0.556	-4.444	1.44	3
1007	1061	0	0	-2.22	1.78	3
1008	1072	0	0	-2.22	1.56	3
1009	1071	-6.666	1.666	-1.666	1.44	3
1010	1070	-2.22	0	-2.22	1.39	3
1011	1071	-1.667	0	-2.778	1.61	3
1012	1073	0	0	-4.44	1.22	3
1013	1074	-2.776	0	1.11	1.17	3
1014	1074	-1.109	0	-1.664	1.06	3
1015	1075	18.319	-1.182	-17.728	1.33	3
1016	1076	-7.22	0	0	2.11	3
1017	1077	0	0	-4.44	1.22	3
1018	1078	-16.83	0	-1.161	1.44	3
1019	1059	-1.112	-0.556	3.336	1.22	3
1020	1079	-5	0	0	2.28	3
1021	1098	2.224	0	2.78	0.94	3
1022	1080	-17.306	0	2.791	1.44	3
1023	1063	-6.11	0	0	1.22	3
1024	1082	1.67	0	0	3.56	2
1025	1081	5	0	0	1.72	3
1026	1081	-1.11	0.555	4.44	1.72	3
1027	1082	0	-0.556	3.334	3.28	3
1028	1083	-4.445	0	-0.556	1.83	3
1029	1058	-2.22	0	-2.22	1.17	3
1030	1088	0	0.556	6.115	3.67	2
1031	1090	-12.218	0	2.777	4	2
1032	1085	-7.774	0	-1.666	1.67	3
1033	1084	0.555	0.555	1.664	1	3
1034	1084	2.218	0	-1.109	1	3
1035	1092	-3.633	1.211	-12.716	1.44	3
1036	1072	5.556	0.556	-2.222	1.78	3
1037	1095	-2.779	-1.667	-6.114	1.33	3
1038	1095	2.218	0	-1.109	1.33	3
1039	1097	3.332	0	11.663	4	2
1040	1098	18.315	0.572	-1.145	1	3
1041	1099	-3.332	0	-3.887	1.06	3
1042	1099	7.22	0	0	1.06	3
1043	1105	-3.334	0	2.778	1.11	3
1044	1110	9.44	0	0	1.56	3
1045	1105	-4.448	0	-1.668	1.22	3
1046	1154	1.667	0	8.335	1.06	3
1047	1100	-0.555	-0.555	4.999	1.22	3
1048	1100	6.664	0	4.998	1.17	3
1049	1101	0.556	0	4.445	1.33	3
1050	1102	6.67	0	0	2.11	3
1051	1102	3.889	1.111	14.444	1.94	3
1052	1113	1.668	0.556	3.335	1.67	3
1053	1103	5	0	2.778	1.56	3
1054	1103	-1.668	0.556	3.335	1.89	3
1055	1107	-1.666	0	-3.888	2.56	3
1056	1108	5.552	0	2.221	2.56	3
1057	1104	-4.445	0	-2.223	1	3
1058	1104	0	-4.444	-7.222	1	3
1059	1149	2.78	0	2.224	1.22	3
1060	1108	1.111	0	-6.668	2.56	3
1061	1106	1.111	0	-4.443	1.67	3
1062	1112	-3.33	-0.555	2.22	2.28	3
1063	1155	-3.887	0	-3.332	1.5	3
1064	1115	-3.885	0	-1.11	1.5	3
1065	1142	-6.115	-0.556	-2.223	1.56	3
1066	1152	-1.666	0	-3.888	1.11	3
1067	1152	-2.778	0	1.667	1.11	3
1068	1119	2.224	0	-2.78	1.78	3
1069	1113	3.334	1.111	-2.778	1.67	3
1070	1122	-3.337	0	-2.224	1.67	3
1071	1116	-4.448	0	-3.336	1.72	3
1072	1125	2.781	0	-6.118	1.78	3
1073	1112	-1.11	-1.11	-4.441	2.06	3
1074	1126	-1.664	0	1.109	1.22	3
1075	1133	1.666	0	-3.888	1.61	3
1076	1133	-5.559	-0.556	-1.668	1.61	3
1077	1135	-4.998	0	-7.219	1.72	3
1078	1135	-3.336	0	1.668	1.72	3
1079	1137	0	0	-1.67	2.56	3
1080	1137	-4.444	0.556	2.778	2	3
1081	1139	3.888	0	5.554	2.11	3
1082	1134	4.44	1.665	1.11	5.28	2
1083	1143	-7.78	0.556	0.556	2	3
1084	1131	3.891	0	0.556	1.11	3
1085	1122	-8.331	1.111	6.109	1.94	3
1086	1136	2.221	0	-5.552	1.33	3
1087	1155	-10.553	0.555	4.999	1.33	3
1088	1134	-2.775	-0.555	3.33	5.44	2
1089	1147	2.22	0	-2.22	1.17	3
1090	1138	-3.889	0	13.334	5	2
1091	1148	6.11	0	0	1.22	3
1092	1150	0	-1.12	-5.599	1.44	3
1093	1141	-6.114	0	5.003	1.5	3
1094	1153	-2.224	0	-1.668	1.33	3
1095	1153	1.666	-0.555	-1.666	1.33	3
1096	1140	-16.712	0	5.013	1.33	3
1097	1156	2.777	0	6.665	4.17	2
1098	1119	8.332	0	-0.555	1.56	3
1099	1158	1.11	-1.11	-2.221	1.17	3
1100	1172	5.611	0.561	6.172	1.33	3
1101	1179	-3.889	0	3.889	1.17	3
1102	1194	5.557	1.111	8.336	2.22	3
1103	1205	-2.221	0	5.552	1.56	3
1104	1163	2.332	1.166	-11.077	1	3
1105	1176	-10.005	0	0.556	1.67	3
1106	1210	-0.555	-1.11	-3.887	2.39	3
1107	1161	-4.443	0	-6.665	2.61	3
1108	1206	5.558	0	-5.558	3.67	2
1109	1190	-0.556	-1.113	-2.226	1.61	3
1110	1210	1.669	0	1.669	2.33	3
1111	1209	6.109	0	6.664	1.11	3
1112	1162	-3.886	0.555	-2.221	2.78	3
1113	1164	5.552	0	2.221	2	3
1114	1204	-7.547	0.629	3.145	1.67	3
1115	1161	-4.997	1.11	-2.221	2.11	3
1116	1201	-5.554	0	-3.888	2	3
1117	1169	2.777	0	4.444	1.28	3
1118	1211	2.879	0	7.485	1.11	3
1119	1171	2.224	0	-2.78	2.11	3
1120	1173	-1.203	0.602	-5.415	1	3
1121	1174	3.336	0	1.668	1.5	3
1122	1170	-8.955	-0.56	3.358	2	3
1123	1165	19.199	1.694	-6.776	1.22	3
1124	1165	29.097	0.606	-5.456	1.22	3
1125	1164	0	0.555	-2.775	1.94	3
1126	1181	-2.778	0	3.89	1.39	3
1127	1182	3.336	-1.112	0.556	1	3
1128	1183	5.2	0	3.9	1	3
1129	1185	0	0	-1.67	0.78	3
1130	1185	-1.11	-0.555	0.555	0.78	3
1131	1186	3.332	0	3.887	1.44	3
1132	1207	-3.329	0.555	0.555	1.11	3
1133	1187	-2.223	0	-3.89	2.06	3
1134	1213	0	0.555	5.552	6.17	2
1135	1162	-10.002	0.556	-4.446	2.39	3
1136	1212	-4.445	0.556	-4.445	1.83	3
1137	1213	-8.332	0	0.555	4.33	2
1138	1191	-6.668	0	13.336	4.33	2
1139	1191	4.445	0	2.223	3.28	2
1140	1189	-16.16	0.557	7.801	1.33	3
1141	1190	-4.445	0	0.556	1.78	3
1142	1168	-6.109	0	-2.221	1.44	3
1143	1192	-4.998	0	-1.111	2.17	3
1144	1193	-7.334	0	-9.026	1.11	3
1145	1195	-5.859	0	-6.445	1.11	3
1146	1196	5.552	0	2.221	1.22	3
1147	1196	2.78	0	-2.224	1.33	3
1148	1212	3.886	0.555	-2.221	1.72	3
1149	1171	1.11	0.555	4.44	1.61	3
1150	1201	1.11	0	-3.33	1.89	3
1151	1199	9.445	0.556	3.889	1.11	3
1152	1207	-4.448	0	-3.336	1.22	3
1153	1181	-2.22	-0.555	-3.33	1.44	3
1154	1199	1.111	0.555	6.665	1.11	3
1155	1200	-3.336	0	-1.668	1.61	3
1156	1206	2.777	0	4.444	4.17	2
1157	1208	8.353	1.671	3.341	1.22	3
1158	1208	27.278	2.098	-9.093	1.22	3
1159	1209	5.555	0	1.667	0.83	3
1160	1236	-1.111	0	4.998	1.78	3
1161	1236	-3.891	1.668	-0.556	2.33	3
1162	1235	-11.669	-1.111	-1.667	2.44	3
1163	1254	0	0	-2.78	1.11	3
1164	1257	6.113	1.111	-3.89	1.94	3
1165	1252	6.11	0	0	1.44	3
1166	1214	3.887	0.555	1.11	1.22	3
1167	1216	1.664	0	1.109	1.22	3
1168	1251	-6.665	2.777	1.666	2.39	3
1169	1217	0	0	8.48	1.44	3
1170	1243	-4.442	3.331	0.555	3.56	3
1171	1220	4.44	0	0	1.78	3
1172	1218	4.999	1.111	3.333	1.5	3
1173	1221	1.664	0	-1.109	1.11	3
1174	1223	4.752	0	-4.752	1.67	3
1175	1259	-8.89	0	0	1.28	3
1176	1215	-6.114	0	-5.003	2.06	3
1177	1224	7.8	0	0.557	1	3
1178	1219	-1.669	0	1.669	1.22	3
1179	1218	-1.111	0	4.443	1.33	3
1180	1226	-1.11	-0.555	3.887	1.33	3
1181	1227	-5	0	-1.667	1.67	3
1182	1229	3.337	0	-2.224	1.17	3
1183	1229	1.668	0	2.224	1.17	3
1184	1230	-4.412	0	-5.042	0.78	3
1185	1230	-11.185	0	-3.915	0.78	3
1186	1257	2.778	0.556	4.444	1.72	3
1187	1260	-2.222	0.555	-2.777	4.06	2
1188	1234	7.243	0	15.601	1.11	3
1189	1253	-3.335	-1.112	2.224	1.28	3
1190	1237	-1.109	0	-1.664	2.17	3
1191	1238	-1.11	1.665	4.44	4.44	2
1192	1243	-3.888	3.333	-3.888	3.72	2
1193	1246	-4.444	0.556	-2.778	1.17	3
1194	1244	3.336	0	4.448	3.39	2
1195	1246	-2.777	0	-6.109	1.17	3
1196	1247	3.334	0	-2.778	1.44	3
1197	1250	3.441	0	-10.322	1.11	3
1198	1248	-4.999	0	2.222	1.78	3
1199	1250	1.112	-0.556	1.668	1.11	3
1200	1248	-3.888	0	-1.666	1.61	3
1201	1251	-1.109	0	-2.218	2.83	3
1202	1256	2.222	0.555	-2.777	1.11	3
1203	1256	-1.668	0	-3.336	1.11	3
1204	1232	0	0	6.11	1.83	3
1205	1244	-3.331	-0.555	4.442	3.06	3
1206	1249	7.775	0.555	8.886	4.17	2
1207	1253	-7.779	0	-2.222	1.22	3
1208	1254	3.89	-1.667	-2.223	1.22	3
1209	1242	2.218	0	1.109	1.06	3
1210	1258	5.552	0	-4.442	2.33	3
1211	1255	1.667	-0.556	6.112	1.17	3
1212	1227	2.224	-1.112	-3.335	2	3
1213	1260	-1.111	-1.111	1.666	6	2
1214	1263	4.444	0	-2.777	1.39	3
1215	1299	-1.666	0	-3.888	3.06	3
1216	1290	0	0	3.33	1.33	3
1217	1274	-1.111	-0.555	6.665	1.78	3
1218	1263	0	0	2.22	1.61	3
1219	1297	-4.442	-0.555	3.331	1.33	3
1220	1274	3.888	0	-1.666	1.78	3
1221	1302	7.249	0	-0.558	1.22	3
1222	1287	7.886	0	-3.38	1.33	3
1223	1262	0	0	-3.33	1.83	3
1224	1302	2.224	0	1.668	1.11	3
1225	1266	6.115	0	-0.556	1.61	3
1226	1266	2.778	1.667	4.445	1.61	3
1227	1269	0	0	-8.89	1.78	3
1228	1268	-6.731	0	-12.116	0.78	3
1229	1270	10.002	0	1.667	1.33	3
1230	1268	-2.22	0.555	-1.665	0.78	3
1231	1270	5.003	-0.556	6.115	1.17	3
1232	1298	0	0	1.67	2.11	3
1233	1293	2.224	0	1.668	1.22	3
1234	1273	0.555	0	4.999	1.22	3
1235	1299	-8.894	1.112	-0.556	3.06	3
1236	1265	-4.443	-1.111	0	2.5	3
1237	1265	-1.667	0	-5	2.72	3
1238	1301	0	3.888	7.22	5.17	2
1239	1277	6.111	0	7.222	1.11	3
1240	1280	-2.221	1.111	10.552	1.33	3
1241	1291	-7.222	0	4.444	1	3
1242	1290	4.445	0	-0.556	1.33	3
1243	1301	-3.334	0	0.556	5.5	2
1244	1303	-2.222	2.777	7.775	5.17	2
1245	1304	0	0	-5	1.44	3
1246	1278	0	0	-3.89	1.33	3
1247	1271	2.779	0	-2.779	2.44	3
1248	1282	-5.003	-0.556	-2.779	2.28	3
1249	1303	13.33	2.777	9.442	4.78	2
1250	1284	4.996	0.555	3.331	1.11	3
1251	1271	-1.664	1.109	0	3.39	3
1252	1276	3.885	0	-1.11	1.61	3
1253	1282	-3.33	0.555	2.775	2	3
1254	1293	2.779	0	-2.779	1.22	3
1255	1292	3.888	1.666	2.777	1.39	3
1256	1289	0.678	-4.749	-4.749	1.11	3
1257	1292	7.225	0	-1.112	1.67	3
1258	1269	2.775	0	-0.555	1.67	3
1259	1296	-5	0	0	1.44	3
1260	1300	-7.775	-0.555	4.998	4.56	2
1261	1322	17.421	-2.323	-5.807	1.33	3
1262	1305	-1.109	0	-2.218	2.11	3
1263	1345	4.444	-0.556	2.222	1.56	3
1264	1308	-4.36	0	9.966	0.67	3
1265	1341	-1.668	1.112	-0.556	2.61	3
1266	1318	24.43	1.163	-2.908	1.89	3
1267	1343	2.778	0	-1.667	0.78	3
1268	1343	-1.109	0	-1.664	0.78	3
1269	1306	0	0	-2.22	1.67	3
1270	1318	5.553	2.221	2.221	1.61	3
1271	1307	-4.445	0	-2.223	3	3
1272	1312	-10.006	0.667	19.345	1.22	3
1273	1313	0	0.555	2.775	1.33	3
1274	1309	3.334	0	0.556	1.89	3
1275	1314	1.667	0.556	8.888	1.11	3
